,participant,block,net_trial,net_size,net_contents,offer_1,offer_2,offer_3,choice,switch_trial,prop_filled,raw_distance,trials_invested,net_item_idx,best_alt_idx,worst_alt_idx,goal_offer,best_alt_offer,worst_alt_offer,in_scanner,decisionRT,myopic_values_1,myopic_values_2,myopic_values_3,tree_search_item1,tree_search_item2,tree_search_item3
9343,23,19,4,25,11.1696434032001,6.24704602991243,4.79604452449135,9.96475925966782,2,0,0.446785736128004,13.8303565967999,2,2.0,3.0,1.0,4.79604452449135,9.96475925966782,6.24704602991243,1.0,,6.24704602991243,15.9656879276914,9.96475925966782,-6.3466,-4.5568,-4.4698
9344,23,19,5,25,15.9656879276914,4.43250017175031,4.48759487061626,10.1293435214871,2,0,0.638627517107658,9.03431207230856,3,2.0,3.0,1.0,4.48759487061626,10.1293435214871,4.43250017175031,1.0,,4.43250017175031,20.4532827983077,10.1293435214871,-8.1309,-3.29685,-4.4441
9345,23,19,6,25,20.4532827983077,4.61972677906481,5.57753925664162,8.80605990137689,2,0,0.818131311932308,4.5467172016923,4,2.0,3.0,1.0,5.57753925664162,8.80605990137689,4.61972677906481,1.0,,4.61972677906481,26.0308220549493,8.80605990137689,-7.77945,-1.0,-4.70735
9346,23,20,1,66,0.0,5.55126203212297,5.25840242678855,6.60781062005801,3,0,0.0,66.0,0,,,,,,,1.0,,5.55126203212297,5.25840242678855,6.60781062005801,-15.41345,-15.69375,-14.5925
9347,23,20,2,66,6.60781062005801,7.90451950184338,3.27602207870787,6.31864039952394,3,0,0.100118342728152,59.392189379942,1,3.0,1.0,2.0,6.31864039952394,7.90451950184338,3.27602207870787,1.0,,7.90451950184338,3.27602207870787,12.926451019582,-13.4285,-17.36315,-13.5661
9348,23,20,3,66,12.926451019582,9.10515779173088,3.00977033586039,6.12260499284181,3,0,0.195855318478514,53.0735489804181,2,3.0,1.0,2.0,6.12260499284181,9.10515779173088,3.00977033586039,1.0,,9.10515779173088,3.00977033586039,19.0490560124238,-12.4567,-17.68835,-12.66195
9349,23,20,4,66,19.0490560124238,9.16595885873659,2.86647199910507,5.57333047904549,1,1,0.288622060794299,46.9509439875762,3,3.0,1.0,2.0,5.57333047904549,9.16595885873659,2.86647199910507,1.0,,9.16595885873659,2.86647199910507,24.6223864914692,-12.5198,-17.89205,-11.94735
9350,23,20,5,66,9.16595885873659,0.225504231436735,2.43875675913654,5.81465815969927,1,0,0.138878164526312,56.8340411412634,1,1.0,3.0,2.0,0.225504231436735,5.81465815969927,2.43875675913654,1.0,,9.39146309017333,2.43875675913654,5.81465815969927,-18.28265,-18.1351,-15.18515
9351,23,20,6,66,9.39146309017333,0.793100459010856,14.2873780487232,7.11353031607016,2,1,0.142294895305656,56.6085369098267,2,1.0,2.0,3.0,0.793100459010856,14.2873780487232,7.11353031607016,1.0,,10.1845635491842,14.2873780487232,7.11353031607016,-17.88385,-9.28725,-14.07445
9352,23,20,7,66,14.2873780487232,1.28270729771621,14.8108540338231,6.60803071134343,2,0,0.216475424980655,51.7126219512768,1,2.0,3.0,1.0,14.8108540338231,6.60803071134343,1.28270729771621,1.0,,1.28270729771621,29.0982320825463,6.60803071134343,-18.8693,-6.97375,-14.5353
9353,23,20,8,66,29.0982320825463,2.7649318095913,17.1079828304927,6.19574263496303,2,0,0.440882304281005,36.9017679174537,2,2.0,3.0,1.0,17.1079828304927,6.19574263496303,2.7649318095913,1.0,,2.7649318095913,46.206214913039,6.19574263496303,-17.7997,-4.6527,-14.68445
9354,23,20,9,66,46.206214913039,3.03677889287919,16.4222792029415,6.17013310447645,2,0,0.700094165349076,19.793785086961,3,2.0,3.0,1.0,16.4222792029415,6.17013310447645,3.03677889287919,1.0,,3.03677889287919,62.6284941159805,6.17013310447645,-17.52725,-2.64975,-14.7299
9355,23,20,10,66,62.6284941159805,3.24546262106615,16.5220398871264,11.3456330946185,2,0,0.948916577514856,3.3715058840195,4,2.0,3.0,1.0,16.5220398871264,11.3456330946185,3.24546262106615,1.0,,3.24546262106615,79.1505340031069,11.3456330946185,-17.5026,-1.0,-10.77745
9362,23,22,1,33,0.0,5.53520906284912,6.07607289818417,7.49820464974061,2,0,0.0,33.0,0,,,,,,,1.0,,5.53520906284912,6.07607289818417,7.49820464974061,-8.8726,-8.38535,-7.24295
9363,23,22,2,33,6.07607289818417,5.17887596415035,6.21596616992149,6.62742295998807,2,0,0.184123421157096,26.9239271018158,1,2.0,3.0,1.0,6.21596616992149,6.62742295998807,5.17887596415035,1.0,,5.17887596415035,12.2920390681057,6.62742295998807,-9.19145,-6.95085,-7.85555
9364,23,22,3,33,12.2920390681057,-1.58152365430338,6.41527823049574,7.02859967643581,2,0,0.372486032366838,20.7079609318943,2,2.0,3.0,1.0,6.41527823049574,7.02859967643581,-1.58152365430338,1.0,,-1.58152365430338,18.7073172986014,7.02859967643581,-14.2225,-5.40135,-7.5807
9365,23,22,4,33,18.7073172986014,-1.40693355101468,6.4058190086802,8.01345015024426,2,0,0.566888402987921,14.2926827013986,3,2.0,3.0,1.0,6.4058190086802,8.01345015024426,-1.40693355101468,1.0,,-1.40693355101468,25.1131363072816,8.01345015024426,-14.32115,-3.9683,-6.90945
9366,23,22,5,33,25.1131363072816,-0.292577208548206,-0.347494253094976,7.66891228443392,2,0,0.761004130523685,7.8868636927184,4,2.0,3.0,1.0,-0.347494253094976,7.66891228443392,-0.292577208548206,1.0,,-0.292577208548206,24.7656420541866,7.66891228443392,-14.0586,-9.9718,-7.18695
9367,23,22,6,33,24.7656420541866,0.848947092777368,-1.47171137088769,7.47138072772219,2,0,0.750474001642019,8.23435794581338,5,2.0,3.0,1.0,-1.47171137088769,7.47138072772219,0.848947092777368,1.0,,0.848947092777368,23.2939306832989,7.47138072772219,-13.4986,-11.2306,-7.3857
9368,23,22,7,33,23.2939306832989,1.54184261847103,-2.08482011759542,7.22583710660692,2,0,0.705876687372695,9.70606931670106,6,2.0,3.0,1.0,-2.08482011759542,7.22583710660692,1.54184261847103,1.0,,1.54184261847103,21.2091105657035,7.22583710660692,-12.9397,-11.98135,-7.43865
9369,23,22,8,33,21.2091105657035,1.63369367811426,-2.6689994429008,6.61821245601823,2,0,0.642700320172834,11.7908894342965,7,2.0,3.0,1.0,-2.6689994429008,6.61821245601823,1.63369367811426,1.0,,1.63369367811426,18.5401111228027,6.61821245601823,-12.8589,-12.7981,-7.867
9370,23,22,9,33,18.5401111228027,1.42179935527197,-2.08551297917633,6.83624398009838,3,1,0.56182154917584,14.4598888771973,8,2.0,3.0,1.0,-2.08551297917633,6.83624398009838,1.42179935527197,1.0,,1.42179935527197,16.4545981436264,6.83624398009838,-13.0265,-12.69775,-7.77995
9371,23,22,10,33,6.83624398009838,1.36146370674127,-1.47922944004473,11.1846128525385,3,0,0.20715890848783,26.1637560199016,1,3.0,1.0,2.0,11.1846128525385,1.36146370674127,-1.47922944004473,1.0,,1.36146370674127,-1.47922944004473,18.0208568326369,-13.07675,-14.2067,-4.47415
9372,23,22,11,33,18.0208568326369,-0.995138513044521,-1.23616261954539,10.255087916411,3,0,0.546086570685966,14.9791431673631,2,3.0,1.0,2.0,10.255087916411,-0.995138513044521,-1.23616261954539,1.0,,-0.995138513044521,-1.23616261954539,28.2759447490479,-14.16675,-14.259,-2.7396
9373,23,22,12,33,28.2759447490479,-1.60655496950054,-1.50333378605706,9.33352828579357,3,0,0.856846810577208,4.72405525095212,3,3.0,2.0,1.0,9.33352828579357,-1.50333378605706,-1.60655496950054,1.0,,-1.60655496950054,-1.50333378605706,37.6094730348415,-14.20465,-14.325,-1.0
9374,23,23,1,15,0.0,7.12165433933375,6.75266619602297,6.20756134876059,2,0,0.0,15.0,0,,,,,,,1.0,,7.12165433933375,6.75266619602297,6.20756134876059,-3.6967,-3.9246,-4.064
9375,23,23,2,15,6.75266619602297,-0.311505210108443,8.04687080030394,6.44103895108848,2,0,0.450177746401531,8.24733380397703,1,2.0,3.0,1.0,8.04687080030394,6.44103895108848,-0.311505210108443,1.0,,-0.311505210108443,14.7995369963269,6.44103895108848,-10.7591,-2.387,-3.9667
9376,23,23,3,15,14.7995369963269,-0.81128259063956,7.57255884065636,7.81380320330387,2,0,0.986635799755127,0.200463003673089,2,2.0,3.0,1.0,7.57255884065636,7.81380320330387,-0.81128259063956,1.0,,-0.81128259063956,22.3720958369833,7.81380320330387,-10.9754,-1.0,-2.99595
9383,23,25,1,15,0.0,5.64417424620347,4.40962756115573,4.75442163774855,3,0,0.0,15.0,0,,,,,,,1.0,,5.64417424620347,4.40962756115573,4.75442163774855,-4.2531,-5.31425,-4.9362
9384,23,25,2,15,4.75442163774855,2.30436225612548,4.79962989970978,4.29296903138634,3,0,0.31696144251657,10.2455783622515,1,3.0,2.0,1.0,4.29296903138634,4.79962989970978,2.30436225612548,1.0,,2.30436225612548,4.79962989970978,9.04739066913489,-7.86325,-4.9031,-3.9377
9385,23,25,3,15,9.04739066913489,1.5030540085025,3.09127763970987,10.4762103458033,3,0,0.603159377942326,5.95260933086511,2,3.0,2.0,1.0,10.4762103458033,3.09127763970987,1.5030540085025,1.0,,1.5030540085025,3.09127763970987,19.5236010149382,-9.13455,-6.7773,-1.0
9386,23,26,1,54,0.0,5.65010299798777,7.40017602507525,5.4133962301538,1,0,0.0,54.0,0,,,,,,,1.0,,5.65010299798777,7.40017602507525,5.4133962301538,-13.131,-11.51645,-13.4009
9387,23,26,2,54,5.65010299798777,6.03607384495584,-0.779895664253286,5.80865024525325,1,0,0.104631536999774,48.3498970020122,1,1.0,3.0,2.0,6.03607384495584,5.80865024525325,-0.779895664253286,1.0,,11.6861768429436,-0.779895664253286,5.80865024525325,-11.63545,-17.8188,-12.9636
9388,23,26,3,54,11.6861768429436,6.17221964110374,-1.23719024032632,6.28929563189096,1,0,0.216410682276734,42.3138231570564,2,1.0,3.0,2.0,6.17221964110374,6.28929563189096,-1.23719024032632,1.0,,17.8583964840474,-1.23719024032632,6.28929563189096,-10.3907,-17.7937,-12.4406
9389,23,26,4,54,17.8583964840474,7.27158395764126,-2.42986676790175,7.70197586486685,1,0,0.330711046000877,36.1416035159527,3,1.0,3.0,2.0,7.27158395764126,7.70197586486685,-2.42986676790175,1.0,,25.1299804416886,-2.42986676790175,7.70197586486685,-8.28615,-17.92675,-11.3237
9390,23,26,5,54,25.1299804416886,7.83966961678514,0.0813013096690529,8.47968095664087,1,0,0.465370008179419,28.8700195583114,4,1.0,3.0,2.0,7.83966961678514,8.47968095664087,0.0813013096690529,1.0,,32.9696500584737,0.0813013096690529,8.47968095664087,-6.27675,-17.4659,-10.71745
9391,23,26,6,54,32.9696500584737,0.312563687635618,-0.926774619869492,7.25858936360683,1,0,0.610549075156921,21.0303499415263,5,1.0,3.0,2.0,0.312563687635618,7.25858936360683,-0.926774619869492,1.0,,33.2822137461094,-0.926774619869492,7.25858936360683,-12.35245,-17.72665,-11.6675
9392,23,26,7,54,33.2822137461094,1.41709014863788,-0.955465217714866,7.54762712374161,1,0,0.616337291594618,20.7177862538906,6,1.0,3.0,2.0,1.41709014863788,7.54762712374161,-0.955465217714866,1.0,,34.6993038947472,-0.955465217714866,7.54762712374161,-11.08805,-17.7221,-11.48965
9393,23,26,8,54,34.6993038947472,11.7691185141226,-1.76431324062483,9.08711842848242,1,0,0.642579701754579,19.3006961052528,7,1.0,3.0,2.0,11.7691185141226,9.08711842848242,-1.76431324062483,1.0,,46.4684224088698,-1.76431324062483,9.08711842848242,-2.8213,-17.67775,-10.28655
9394,23,26,9,54,46.4684224088698,11.5609954147732,-0.962393038252948,9.88555028690024,1,0,0.860526340904997,7.53157759113015,8,1.0,3.0,2.0,11.5609954147732,9.88555028690024,-0.962393038252948,1.0,,58.029417823643,-0.962393038252948,9.88555028690024,-1.0,-17.9251,-9.73515
9403,23,28,1,60,0.0,5.89897159656005,5.70491565767775,5.38521826616578,1,0,0.0,60.0,0,,,,,,,1.0,,5.89897159656005,5.70491565767775,5.38521826616578,-14.0308,-14.2078,-14.5038
9404,23,28,2,60,5.89897159656005,5.46798659279584,5.61952476992754,4.61894709895486,1,0,0.0983161932760008,54.1010284034399,1,1.0,2.0,3.0,5.46798659279584,5.61952476992754,4.61894709895486,1.0,,11.3669581893559,5.61952476992754,4.61894709895486,-13.4204,-14.26855,-15.1142
9405,23,28,3,60,11.3669581893559,4.36713518778225,5.18873912417928,4.40581391617897,1,0,0.189449303155932,48.6330418106441,2,1.0,2.0,3.0,4.36713518778225,5.18873912417928,4.40581391617897,1.0,,15.7340933771381,5.18873912417928,4.40581391617897,-13.327,-14.71945,-15.32495
9406,23,28,4,60,15.7340933771381,-0.349234287015289,4.92305626445086,3.70382491782504,2,1,0.262234889618969,44.2659066228619,3,1.0,2.0,3.0,-0.349234287015289,4.92305626445086,3.70382491782504,1.0,,15.3848590901229,4.92305626445086,3.70382491782504,-16.8599,-14.8467,-15.98615
9407,23,28,5,60,4.92305626445086,-1.363105286227,5.15764585071789,3.44853261832316,2,0,0.0820509377408477,55.0769437355491,1,2.0,3.0,1.0,5.15764585071789,3.44853261832316,-1.363105286227,1.0,,-1.363105286227,10.0807021151687,3.44853261832316,-18.97975,-13.8226,-16.234
9408,23,28,6,60,10.0807021151687,-1.83193144470024,5.41262475510559,4.09499419094105,2,0,0.168011701919479,49.9192978848313,2,2.0,3.0,1.0,5.41262475510559,4.09499419094105,-1.83193144470024,1.0,,-1.83193144470024,15.4933268702743,4.09499419094105,-18.87895,-12.6555,-15.7296
9409,23,28,7,60,15.4933268702743,-1.87366778511616,5.10323492559376,4.62875643170155,2,0,0.258222114504572,44.5066731297257,3,2.0,3.0,1.0,5.10323492559376,4.62875643170155,-1.87366778511616,1.0,,-1.87366778511616,20.5965617958681,4.62875643170155,-18.89615,-11.909,-15.2325
9410,23,28,8,60,20.5965617958681,-1.98388088103725,4.95271139594304,5.15622518326849,2,0,0.343276029931135,39.4034382041319,4,2.0,3.0,1.0,4.95271139594304,5.15622518326849,-1.98388088103725,1.0,,-1.98388088103725,25.5492731918111,5.15622518326849,-19.0542,-10.9047,-14.7557
9411,23,28,9,60,25.5492731918111,-4.24005818993746,5.23081137881084,4.78161665652141,2,0,0.425821219863519,34.4507268081889,5,2.0,3.0,1.0,5.23081137881084,4.78161665652141,-4.24005818993746,1.0,,-4.24005818993746,30.780084570622,4.78161665652141,-19.0539,-9.6757,-15.10195
9412,23,28,10,60,30.780084570622,-3.16561177762863,5.48719508616927,5.81179277391122,2,0,0.513001409510366,29.219915429378,6,2.0,3.0,1.0,5.48719508616927,5.81179277391122,-3.16561177762863,1.0,,-3.16561177762863,36.2672796567912,5.81179277391122,-19.1186,-8.17735,-14.0536
9413,23,28,11,60,36.2672796567912,-4.30804222054811,4.38589128201224,6.47297547548786,2,0,0.604454660946521,23.7327203432088,7,2.0,3.0,1.0,4.38589128201224,6.47297547548786,-4.30804222054811,1.0,,-4.30804222054811,40.6531709388035,6.47297547548786,-19.09695,-8.0619,-13.4038
9414,23,28,12,60,40.6531709388035,-5.31358087378611,13.1685077190654,6.30540937590577,2,0,0.677552848980058,19.3468290611965,8,2.0,3.0,1.0,13.1685077190654,6.30540937590577,-5.31358087378611,1.0,,-5.31358087378611,53.8216786578689,6.30540937590577,-18.9983,-2.74065,-13.72585
9415,23,28,13,60,53.8216786578689,10.3635816207058,13.961435816794,7.92728946450373,2,0,0.897027977631148,6.17832134213111,9,2.0,1.0,3.0,13.961435816794,10.3635816207058,7.92728946450373,1.0,,10.3635816207058,67.7831144746629,7.92728946450373,-10.52975,-1.0,-12.26765
9416,23,29,1,72,0.0,5.33718707467095,6.36623112119932,5.67088257274283,2,0,0.0,72.0,0,,,,,,,1.0,,5.33718707467095,6.36623112119932,5.67088257274283,-16.6649,-15.8402,-16.48095
9417,23,29,2,72,6.36623112119932,4.3997149424349,2.33906052227933,7.28947273886167,3,1,0.0884198766833239,65.6337688788007,1,2.0,3.0,1.0,2.33906052227933,7.28947273886167,4.3997149424349,1.0,,4.3997149424349,8.70529164347865,7.28947273886167,-17.5869,-18.3395,-14.9145
9418,23,29,3,72,7.28947273886167,3.58898491507076,3.35015629152049,7.81405975720787,3,0,0.101242676928634,64.7105272611383,1,3.0,1.0,2.0,7.81405975720787,3.58898491507076,3.35015629152049,1.0,,3.58898491507076,3.35015629152049,15.1035324960695,-18.17365,-18.52515,-13.1894
9419,23,29,4,72,15.1035324960695,3.66718818583461,2.78748493150389,8.47977221499937,3,0,0.209771284667633,56.8964675039305,2,3.0,1.0,2.0,8.47977221499937,3.66718818583461,2.78748493150389,1.0,,3.66718818583461,2.78748493150389,23.5833047110689,-18.1529,-18.98095,-11.32725
9420,23,29,5,72,23.5833047110689,3.08949859741141,2.13939105108404,0.589615105652931,3,0,0.327545898764846,48.4166952889311,3,3.0,1.0,2.0,0.589615105652931,3.08949859741141,2.13939105108404,1.0,,3.08949859741141,2.13939105108404,24.1729198167218,-18.49635,-19.39825,-16.9775
9421,23,29,6,72,24.1729198167218,3.78198877746445,3.33082674074588,9.75591383978824,3,0,0.33573499745447,47.8270801832782,4,3.0,1.0,2.0,9.75591383978824,3.78198877746445,3.33082674074588,1.0,,3.78198877746445,3.33082674074588,33.9288336565101,-18.08115,-18.5086,-8.80405
9422,23,29,7,72,33.9288336565101,5.20101863267946,2.51144366541604,9.50744582015006,3,0,0.471233800784862,38.0711663434899,5,3.0,1.0,2.0,9.50744582015006,5.20101863267946,2.51144366541604,1.0,,5.20101863267946,2.51144366541604,43.4362794766601,-16.82025,-18.92555,-7.17575
9423,23,29,8,72,43.4362794766601,1.20114167133809,3.30504447231536,10.8131565976306,3,0,0.603281659398058,28.5637205233399,6,3.0,2.0,1.0,10.8131565976306,3.30504447231536,1.20114167133809,1.0,,1.20114167133809,3.30504447231536,54.2494360742907,-20.10085,-18.4855,-4.73305
9424,23,29,9,72,54.2494360742907,-1.67174144133034,2.4092401084212,9.73968438873388,3,0,0.753464389920705,17.7505639257093,7,3.0,2.0,1.0,9.73968438873388,2.4092401084212,-1.67174144133034,1.0,,-1.67174144133034,2.4092401084212,63.9891204630246,-21.03945,-19.2314,-2.8689
9425,23,29,10,72,63.9891204630246,-1.40296722099634,2.26974637051988,9.65075501554619,3,0,0.888737784208675,8.01087953697538,8,3.0,2.0,1.0,9.65075501554619,2.26974637051988,-1.40296722099634,1.0,,-1.40296722099634,2.26974637051988,73.6398754785708,-20.92775,-19.24525,-1.0
9435,23,31,1,49,0.0,5.90835965349878,4.71078914206827,6.06599962097825,1,0,0.0,49.0,0,,,,,,,1.0,,5.90835965349878,4.71078914206827,6.06599962097825,-11.91165,-12.9506,-11.86375
9436,23,31,2,49,5.90835965349878,4.86052953363166,4.953019605149,7.3214997090561,1,0,0.120578768438751,43.0916403465012,1,1.0,3.0,2.0,4.86052953363166,7.3214997090561,4.953019605149,1.0,,10.7688891871304,4.953019605149,7.3214997090561,-11.8175,-12.8462,-10.6117
9437,23,31,3,49,10.7688891871304,4.59392348510038,5.41667549038177,7.72356321459745,3,1,0.219773248716948,38.2311108128696,2,1.0,3.0,2.0,4.59392348510038,7.72356321459745,5.41667549038177,1.0,,15.3628126722308,5.41667549038177,7.72356321459745,-11.05485,-12.29875,-10.4174
9438,23,31,4,49,7.72356321459745,4.39767512016812,5.78965582863199,7.22032106915982,3,0,0.157623739073417,41.2764367854026,1,3.0,2.0,1.0,7.22032106915982,5.78965582863199,4.39767512016812,1.0,,4.39767512016812,5.78965582863199,14.9438842837573,-13.33825,-11.94335,-9.207
9439,23,31,5,49,14.9438842837573,5.23835100033637,6.25775065711175,7.21067907072582,3,0,0.304977230280761,34.0561157162427,2,3.0,2.0,1.0,7.21067907072582,6.25775065711175,5.23835100033637,1.0,,5.23835100033637,6.25775065711175,22.1545633544831,-12.54095,-11.6122,-7.7818
9440,23,31,6,49,22.1545633544831,5.7615360204015,6.78989094438747,6.50021291739396,3,0,0.452133946009859,26.8454366455169,3,3.0,2.0,1.0,6.50021291739396,6.78989094438747,5.7615360204015,1.0,,5.7615360204015,6.78989094438747,28.6547762718771,-12.04355,-11.17325,-6.74785
9441,23,31,7,49,28.6547762718771,5.60414323586482,6.36731964618457,0.897231970850437,3,0,0.584791352487287,20.3452237281229,4,3.0,2.0,1.0,0.897231970850437,6.36731964618457,5.60414323586482,1.0,,5.60414323586482,6.36731964618457,29.5520082427275,-12.24435,-11.5062,-11.49965
9442,23,31,8,49,29.5520082427275,5.10692037005892,7.15337554955763,-1.23375976268247,2,1,0.603102209035255,19.4479917572725,5,3.0,2.0,1.0,-1.23375976268247,7.15337554955763,5.10692037005892,1.0,,5.10692037005892,7.15337554955763,28.318248480045,-12.6877,-10.90735,-13.2488
9443,23,31,9,49,7.15337554955763,5.55809591760198,7.33290949569809,-1.21061526705679,2,0,0.145987256113421,41.8466244504424,1,2.0,1.0,3.0,7.33290949569809,5.55809591760198,-1.21061526705679,1.0,,5.55809591760198,14.4862850452557,-1.21061526705679,-12.1349,-9.3028,-16.98875
9444,23,31,10,49,14.4862850452557,4.3596734215846,8.59585582841708,-0.846695500710471,2,0,0.295638470311341,34.5137149547443,2,2.0,1.0,3.0,8.59585582841708,4.3596734215846,-0.846695500710471,1.0,,4.3596734215846,23.0821408736728,-0.846695500710471,-13.44235,-6.86045,-17.0234
9445,23,31,11,49,23.0821408736728,4.17765901416908,8.58093019220053,-0.60949753811445,2,0,0.47106409946271,25.9178591263272,3,2.0,1.0,3.0,8.58093019220053,4.17765901416908,-0.60949753811445,1.0,,4.17765901416908,31.6630710658733,-0.60949753811445,-13.58375,-5.26055,-16.8757
9446,23,31,12,49,31.6630710658733,4.91210800676339,8.09876576071886,-0.780437005861386,2,0,0.646185123793333,17.3369289341267,4,2.0,1.0,3.0,8.09876576071886,4.91210800676339,-0.780437005861386,1.0,,4.91210800676339,39.7618368265922,-0.780437005861386,-12.8356,-3.9654,-16.9745
9447,23,31,13,49,39.7618368265922,11.4001963870788,7.28906696655807,0.206273118798948,2,0,0.811466057685555,9.23816317340781,5,2.0,1.0,3.0,7.28906696655807,11.4001963870788,0.206273118798948,1.0,,11.4001963870788,47.0509037931503,0.206273118798948,-8.1008,-2.5699,-16.60785
9448,23,31,14,49,47.0509037931503,12.1320840574096,6.03558785081351,0.867354794971865,2,0,0.960222526390822,1.94909620684974,6,2.0,1.0,3.0,6.03558785081351,12.1320840574096,0.867354794971865,1.0,,12.1320840574096,53.0864916439638,0.867354794971865,-7.57715,-1.0,-16.28485
9449,23,32,1,27,0.0,4.9748411427312,7.48845900739394,5.23987830615512,2,0,0.0,27.0,0,,,,,,,1.0,,4.9748411427312,7.48845900739394,5.23987830615512,-8.0007,-6.0602,-7.71845
9450,23,32,2,27,7.48845900739394,5.1203572456923,1.2709168343557,3.97492027635888,2,0,0.277350333607183,19.5115409926061,1,2.0,1.0,3.0,1.2709168343557,5.1203572456923,3.97492027635888,1.0,,5.1203572456923,8.75937584174964,3.97492027635888,-7.8447,-10.70515,-9.0916
9451,23,32,3,27,8.75937584174964,6.92041537119014,0.704152526635002,-1.88540338592602,1,1,0.324421327472209,18.2406241582504,2,2.0,1.0,3.0,0.704152526635002,6.92041537119014,-1.88540338592602,1.0,,6.92041537119014,9.46352836838464,-1.88540338592602,-6.34835,-11.07215,-13.1789
9452,23,32,4,27,6.92041537119014,5.98000040667714,-2.68368247430282,-1.20098636876738,1,0,0.25631168041445,20.0795846288099,1,1.0,3.0,2.0,5.98000040667714,-1.20098636876738,-2.68368247430282,1.0,,12.9004157778673,-2.68368247430282,-1.20098636876738,-5.4972,-13.2844,-13.1888
9453,23,32,5,27,12.9004157778673,6.88986691325059,-2.78119987344117,-1.84476658674061,1,0,0.477793176958047,14.0995842221327,2,1.0,3.0,2.0,6.88986691325059,-1.84476658674061,-2.78119987344117,1.0,,19.7902826911179,-2.78119987344117,-1.84476658674061,-3.53435,-13.30615,-13.2058
9454,23,32,6,27,19.7902826911179,7.44240127599192,-2.4686220732207,-2.71980020865211,1,0,0.732973433004366,7.20971730888213,3,1.0,2.0,3.0,7.44240127599192,-2.4686220732207,-2.71980020865211,1.0,,27.2326839671098,-2.4686220732207,-2.71980020865211,-1.0,-13.37335,-13.2671
9458,23,34,1,44,0.0,5.96719695758856,5.73113471348669,5.20482623093572,2,0,0.0,44.0,0,,,,,,,1.0,,5.96719695758856,5.73113471348669,5.20482623093572,-10.79355,-11.15075,-11.46835
9459,23,34,2,44,5.73113471348669,5.15357004225555,5.05872036848923,2.17874345602759,2,0,0.130253061670152,38.2688652865133,1,2.0,1.0,3.0,5.05872036848923,5.15357004225555,2.17874345602759,1.0,,5.15357004225555,10.7898550819759,2.17874345602759,-11.58285,-10.5358,-14.34025
9460,23,34,3,44,10.7898550819759,4.99666403113892,4.89685980820257,2.02774240900788,2,0,0.245223979135816,33.2101449180241,2,2.0,1.0,3.0,4.89685980820257,4.99666403113892,2.02774240900788,1.0,,4.99666403113892,15.6867148901785,2.02774240900788,-11.68405,-9.67145,-14.6156
9461,23,34,4,44,15.6867148901785,5.04946851100176,5.21630320204263,1.95728083780991,2,0,0.356516247504057,28.3132851098215,3,2.0,1.0,3.0,5.21630320204263,5.04946851100176,1.95728083780991,1.0,,5.04946851100176,20.9030180922211,1.95728083780991,-11.6822,-8.3081,-14.5633
9462,23,34,5,44,20.9030180922211,2.17436242468898,4.50265460829392,1.97495064779703,2,0,0.475068593005025,23.0969819077789,4,2.0,1.0,3.0,4.50265460829392,2.17436242468898,1.97495064779703,1.0,,2.17436242468898,25.405672700515,1.97495064779703,-14.44715,-7.6757,-14.69745
9463,23,34,6,44,25.405672700515,0.836839457654966,0.466822058247538,1.68653244270516,2,0,0.577401652284433,18.594327299485,5,2.0,3.0,1.0,0.466822058247538,1.68653244270516,0.836839457654966,1.0,,0.836839457654966,25.8724947587626,1.68653244270516,-15.4851,-11.5488,-14.8511
9464,23,34,7,44,25.8724947587626,0.745201652155734,0.698365573620541,2.29435335524073,2,0,0.588011244517331,18.1275052412374,6,2.0,3.0,1.0,0.698365573620541,2.29435335524073,0.745201652155734,1.0,,0.745201652155734,26.5708603323831,2.29435335524073,-15.508,-11.2969,-14.26155
9465,23,34,8,44,26.5708603323831,-0.251922162455495,-0.0236815787920718,3.12186291966798,2,0,0.603883189372344,17.4291396676169,7,2.0,3.0,1.0,-0.0236815787920718,3.12186291966798,-0.251922162455495,1.0,,-0.251922162455495,26.547178753591,3.12186291966798,-15.9102,-11.7887,-13.62565
9466,23,34,9,44,26.547178753591,-2.05330040319765,0.0291219511314455,2.48103544424369,2,0,0.603344971672524,17.452821246409,8,2.0,3.0,1.0,0.0291219511314455,2.48103544424369,-2.05330040319765,1.0,,-2.05330040319765,26.5763007047225,2.48103544424369,-16.3604,-11.91095,-14.2358
9467,23,34,10,44,26.5763007047225,-1.24074583215083,1.13195945416728,14.1696214887308,3,1,0.604006834198238,17.4236992952775,9,2.0,3.0,1.0,1.13195945416728,14.1696214887308,-1.24074583215083,1.0,,-1.24074583215083,27.7082601588898,14.1696214887308,-16.14575,-10.63,-6.21405
9468,23,34,11,44,14.1696214887308,-0.5326144036016,12.2126435015102,14.4524254768337,3,0,0.322036852016609,29.8303785112692,1,3.0,2.0,1.0,14.4524254768337,12.2126435015102,-0.5326144036016,1.0,,-0.5326144036016,12.2126435015102,28.6220469655645,-16.0916,-6.73765,-4.267
9469,23,34,12,44,28.6220469655645,-0.342502432556375,12.4473735325439,13.5451858857525,3,0,0.650501067399193,15.3779530344355,2,3.0,2.0,1.0,13.5451858857525,12.4473735325439,-0.342502432556375,1.0,,-0.342502432556375,12.4473735325439,42.167232851317,-15.87645,-6.80905,-2.58115
